timestamp_utc,elapsed_time_s,cycle_index,step_index,commanded_heater_temp_C,step_duration_ticks,step_duration_ms,heater_heat_stable,sensor_status_raw,gas_resistance_ohm,sensor_temperature_C,sensor_humidity_RH,pressure_Pa,backend,i2c_addr,sample_name,specimen_id,storage,notes,profile_name,profile_hash
2025-10-20T02:02:45.826529+00:00,0.0,3,1,210,32,4480,True,176,70796.46,22.88,46.14,100741.62,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:02:46.597128+00:00,0.765,3,2,265,2,280,True,176,38049.94,24.84,45.56,100766.12,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:02:55.225509+00:00,8.625,3,3,265,30,4200,True,176,105458.29,24.36,44.27,100766.0,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:02:56.015498+00:00,0.797,3,4,320,2,280,True,176,54971.01,25.56,44.07,100769.92,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:03:04.629898+00:00,8.61,3,5,320,30,4200,True,176,132676.86,24.8,43.27,100766.68,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:03:13.811183+00:00,9.187,3,6,265,32,4480,True,176,174090.45,23.67,43.36,100733.73,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:03:22.986159+00:00,9.172,3,7,210,32,4480,True,176,196809.53,23.58,43.63,100737.13,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:03:32.165579+00:00,9.188,3,8,155,32,4480,True,176,355802.66,23.36,44.1,100735.03,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:03:41.342317+00:00,9.171,3,9,100,32,4480,True,176,1034082.31,23.11,44.78,100738.74,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:03:50.515456+00:00,9.172,3,10,155,32,4480,True,176,246390.77,23.3,44.46,100736.53,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:04:19.710208+00:00,29.188,4,1,210,32,4480,True,176,73289.44,23.0,45.88,100737.47,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:04:20.491231+00:00,0.781,4,2,265,2,280,True,176,39751.55,24.9,45.35,100763.95,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:04:29.110043+00:00,8.625,4,3,265,30,4200,True,176,110654.85,24.47,44.03,100765.03,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:04:29.882762+00:00,0.766,4,4,320,2,280,True,176,58918.3,25.65,43.86,100772.02,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:04:38.515147+00:00,8.64,4,5,320,30,4200,True,176,141358.36,24.82,43.04,100764.91,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:04:47.684813+00:00,9.172,4,6,265,32,4480,True,176,180154.83,23.78,43.14,100733.73,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:04:56.873108+00:00,9.188,4,7,210,32,4480,True,176,202772.28,23.64,43.44,100731.94,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:05:06.061337+00:00,9.187,4,8,155,32,4480,True,176,363378.28,23.46,43.86,100736.41,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:05:15.239048+00:00,9.172,4,9,100,32,4480,True,176,1061414.88,23.2,44.53,100734.38,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:05:24.422362+00:00,9.188,4,10,155,32,4480,True,176,251288.34,23.39,44.25,100732.6,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:05:53.628202+00:00,29.203,5,1,210,32,4480,True,176,74570.34,22.99,45.77,100736.25,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:05:54.401680+00:00,0.781,5,2,265,2,280,True,176,40933.8,24.95,45.24,100759.95,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:06:03.029237+00:00,8.625,5,3,265,30,4200,True,176,114362.3,24.53,43.96,100768.47,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:06:03.802365+00:00,0.766,5,4,320,2,280,True,176,61686.75,25.67,43.78,100770.73,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:06:12.425551+00:00,8.625,5,5,320,30,4200,True,176,146578.88,24.89,42.98,100768.34,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:06:21.605610+00:00,9.187,5,6,265,32,4480,True,176,184637.58,23.75,43.14,100735.52,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:06:30.795177+00:00,9.188,5,7,210,32,4480,True,176,205581.2,23.63,43.42,100735.82,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:06:39.977675+00:00,9.171,5,8,155,32,4480,True,176,379610.75,23.46,43.89,100734.73,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:06:49.159407+00:00,9.188,5,9,100,32,4480,True,176,1080738.75,23.22,44.54,100729.38,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:06:58.356121+00:00,9.203,5,10,155,32,4480,True,176,255234.3,23.38,44.27,100730.16,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:07:27.551049+00:00,29.188,6,1,210,32,4480,True,176,75762.06,23.03,45.8,100737.45,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:07:28.332463+00:00,0.781,6,2,265,2,280,True,176,41450.78,24.97,45.2,100769.25,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:07:36.954919+00:00,8.625,6,3,265,30,4200,True,176,116628.7,24.53,43.99,100766.9,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:07:37.734824+00:00,0.781,6,4,320,2,280,True,176,63618.29,25.69,43.77,100768.41,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:07:46.364983+00:00,8.625,6,5,320,30,4200,True,176,151524.12,24.86,43.0,100763.95,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:07:55.550955+00:00,9.188,6,6,265,32,4480,True,176,187066.12,23.82,43.08,100737.73,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:08:04.732028+00:00,9.187,6,7,210,32,4480,True,176,209107.61,23.69,43.38,100734.66,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:08:13.914516+00:00,9.172,6,8,155,32,4480,True,176,385832.72,23.5,43.77,100736.37,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:08:23.087593+00:00,9.187,6,9,100,32,4480,True,176,1099007.25,23.24,44.44,100730.15,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:08:32.274367+00:00,9.172,6,10,155,32,4480,True,176,257934.52,23.41,44.22,100731.66,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:09:01.479590+00:00,29.219,7,1,210,32,4480,True,176,76167.8,23.07,45.67,100737.88,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:09:02.264624+00:00,0.781,7,2,265,2,280,True,176,42022.32,25.0,45.09,100768.28,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:09:10.889851+00:00,8.625,7,3,265,30,4200,True,176,118162.94,24.53,43.87,100765.93,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:09:11.675034+00:00,0.782,7,4,320,2,280,True,176,64777.33,25.73,43.64,100775.47,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:09:20.307855+00:00,8.64,7,5,320,30,4200,True,176,154682.78,24.9,42.85,100764.94,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:09:29.475711+00:00,9.156,7,6,265,32,4480,True,176,193572.78,23.85,43.01,100733.09,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:09:38.650523+00:00,9.188,7,7,210,32,4480,True,176,211832.84,23.74,43.25,100731.91,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:09:47.834865+00:00,9.172,7,8,155,32,4480,True,176,388910.0,23.57,43.66,100727.78,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:09:57.011459+00:00,9.187,7,9,100,32,4480,True,176,1116989.38,23.3,44.29,100730.37,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:10:06.197079+00:00,9.188,7,10,155,32,4480,True,176,260692.47,23.45,44.02,100733.7,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:10:35.398012+00:00,29.187,8,1,210,32,4480,True,176,76784.64,23.1,45.63,100736.27,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:10:36.185686+00:00,0.797,8,2,265,2,280,True,176,42356.05,25.01,45.0,100769.91,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:10:44.805369+00:00,8.61,8,3,265,30,4200,True,176,118821.07,24.63,43.72,100765.76,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:10:45.595354+00:00,0.796,8,4,320,2,280,True,176,66184.08,25.75,43.56,100772.89,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:10:54.214152+00:00,8.625,8,5,320,30,4200,True,176,157393.17,24.97,42.78,100766.87,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:11:03.390656+00:00,9.172,8,6,265,32,4480,True,176,196356.66,23.86,42.9,100735.14,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:11:12.581616+00:00,9.188,8,7,210,32,4480,True,176,213288.89,23.73,43.18,100729.8,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:11:21.759790+00:00,9.187,8,8,155,32,4480,True,176,392036.75,23.55,43.66,100726.4,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:11:30.934696+00:00,9.172,8,9,100,32,4480,True,176,1129931.0,23.29,44.34,100727.01,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:11:40.119584+00:00,9.188,8,10,155,32,4480,True,176,261691.8,23.45,44.05,100727.87,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:12:09.310717+00:00,29.187,9,1,210,32,4480,True,176,76853.8,23.12,45.59,100729.68,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:12:10.077640+00:00,0.766,9,2,265,2,280,True,176,42695.13,25.07,44.99,100748.77,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:12:18.705339+00:00,8.625,9,3,265,30,4200,True,176,120669.34,24.56,43.7,100758.74,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:12:19.489656+00:00,0.781,9,4,320,2,280,True,176,67068.38,25.77,43.58,100764.03,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:12:28.110941+00:00,8.625,9,5,320,30,4200,True,176,159900.06,24.99,42.74,100763.19,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:12:37.277014+00:00,9.172,9,6,265,32,4480,True,176,199221.8,23.89,42.85,100731.76,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:12:46.459783+00:00,9.172,9,7,210,32,4480,True,176,214495.19,23.74,43.23,100728.96,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:12:55.634084+00:00,9.172,9,8,155,32,4480,True,176,395214.19,23.56,43.64,100729.46,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:13:04.829875+00:00,9.203,9,9,100,32,4480,True,176,1129931.0,23.25,44.38,100725.97,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:13:14.018464+00:00,9.187,9,10,155,32,4480,True,176,262901.16,23.46,44.04,100727.93,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:13:43.223285+00:00,29.203,10,1,210,32,4480,True,176,77131.66,23.12,45.55,100733.25,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:13:44.008534+00:00,0.782,10,2,265,2,280,True,176,42737.9,25.01,45.03,100762.36,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:13:52.635415+00:00,8.64,10,3,265,30,4200,True,176,120159.59,24.58,43.7,100760.65,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:13:53.413419+00:00,0.766,10,4,320,2,280,True,176,67599.68,25.78,43.56,100760.14,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:14:02.033163+00:00,8.625,10,5,320,30,4200,True,176,160804.02,25.0,42.74,100764.59,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:14:11.216815+00:00,9.187,10,6,265,32,4480,True,176,199338.14,23.87,42.89,100727.53,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:14:20.384005+00:00,9.157,10,7,210,32,4480,True,176,215715.19,23.78,43.19,100725.26,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:14:29.566627+00:00,9.187,10,8,155,32,4480,True,176,396131.53,23.58,43.56,100720.24,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:14:38.747900+00:00,9.188,10,9,100,32,4480,True,176,1140311.75,23.32,44.24,100726.45,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:14:47.927763+00:00,9.172,10,10,155,32,4480,True,176,264941.78,23.49,43.98,100724.15,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:15:17.126317+00:00,29.203,11,1,210,32,4480,True,176,77062.01,23.11,45.59,100730.38,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:15:17.913106+00:00,0.781,11,2,265,2,280,True,176,42953.02,25.02,45.04,100761.48,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T02:15:26.526338+00:00,8.625,11,3,265,30,4200,True,176,121528.6,24.65,43.75,100764.12,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,test,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
