timestamp_utc,elapsed_time_s,cycle_index,step_index,commanded_heater_temp_C,step_duration_ticks,step_duration_ms,heater_heat_stable,sensor_status_raw,gas_resistance_ohm,sensor_temperature_C,sensor_humidity_RH,pressure_Pa,backend,i2c_addr,sample_name,specimen_id,storage,notes,profile_name,profile_hash
2025-10-20T10:48:53.806171+00:00,0.0,3,1,210,32,4480,True,176,72480.18,21.42,52.67,100172.95,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:48:54.200685+00:00,0.391,3,2,265,2,280,True,176,36209.34,22.86,49.12,100182.27,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:48:58.517843+00:00,4.312,3,3,265,30,4200,True,176,78048.78,24.59,49.31,100222.45,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:48:58.909612+00:00,0.391,3,4,320,2,280,True,176,43389.83,24.28,47.35,100211.69,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:49:03.227559+00:00,4.312,3,5,320,30,4200,True,176,118326.79,25.34,47.57,100220.88,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:49:07.815183+00:00,4.594,3,6,265,32,4480,True,176,165161.3,24.59,46.5,100213.95,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:49:12.399444+00:00,4.578,3,7,210,32,4480,True,176,222608.7,23.53,46.62,100184.34,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:49:16.991782+00:00,4.594,3,8,155,32,4480,True,176,438637.81,23.43,46.88,100178.61,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:49:21.576102+00:00,4.594,3,9,100,32,4480,True,176,1254517.62,23.27,47.38,100189.9,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:49:26.164881+00:00,4.578,3,10,155,32,4480,True,176,305216.09,23.05,48.08,100184.55,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:49:50.766891+00:00,24.609,4,1,210,32,4480,True,176,73924.34,21.56,52.37,100180.91,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:49:51.161877+00:00,0.391,4,2,265,2,280,True,176,36994.22,23.02,48.74,100194.84,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:49:55.478427+00:00,4.328,4,3,265,30,4200,True,176,80175.38,24.75,48.96,100230.3,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:49:55.863493+00:00,0.375,4,4,320,2,280,True,176,44991.21,24.37,47.15,100223.28,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:50:00.168190+00:00,4.313,4,5,320,30,4200,True,176,121183.43,25.49,47.36,100226.97,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:50:04.764990+00:00,4.593,4,6,265,32,4480,True,176,169592.58,24.81,46.06,100227.05,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:50:09.350572+00:00,4.578,4,7,210,32,4480,True,176,227808.67,23.62,46.26,100193.59,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:50:13.945464+00:00,4.594,4,8,155,32,4480,True,176,447846.06,23.53,46.47,100189.46,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:50:18.531170+00:00,4.594,4,9,100,32,4480,True,176,1279200.5,23.34,46.9,100181.27,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:50:23.121727+00:00,4.594,4,10,155,32,4480,True,176,313054.12,23.12,47.55,100183.0,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:50:47.731510+00:00,24.609,5,1,210,32,4480,True,176,75095.34,21.62,52.02,100179.69,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:50:48.122337+00:00,0.391,5,2,265,2,280,True,176,37713.61,23.05,48.64,100193.26,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:50:52.425408+00:00,4.297,5,3,265,30,4200,True,176,81089.64,24.82,48.84,100226.52,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:50:52.815064+00:00,0.39,5,4,320,2,280,True,176,46259.49,24.53,47.06,100219.07,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:50:57.120934+00:00,4.313,5,5,320,30,4200,True,176,124181.42,25.56,47.29,100224.3,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:51:01.707460+00:00,4.578,5,6,265,32,4480,True,176,173031.42,24.85,46.18,100228.11,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:51:06.294504+00:00,4.594,5,7,210,32,4480,True,176,231203.44,23.72,46.18,100199.13,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:51:10.885917+00:00,4.593,5,8,155,32,4480,True,176,453800.12,23.62,46.4,100192.06,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:51:15.473566+00:00,4.578,5,9,100,32,4480,True,176,1302384.75,23.44,46.8,100195.1,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:51:20.068518+00:00,4.594,5,10,155,32,4480,True,176,315659.69,23.22,47.43,100191.46,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:51:44.668508+00:00,24.61,6,1,210,32,4480,True,176,76440.73,21.67,51.73,100178.89,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:51:45.058818+00:00,0.39,6,2,265,2,280,True,176,38220.36,23.14,48.23,100192.84,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:51:49.367606+00:00,4.297,6,3,265,30,4200,True,176,82821.09,24.89,48.43,100224.5,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:51:49.757206+00:00,0.391,6,4,320,2,280,True,176,47716.68,24.54,46.7,100226.02,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:51:54.069705+00:00,4.312,6,5,320,30,4200,True,176,126108.38,25.6,46.91,100232.16,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:51:58.653275+00:00,4.594,6,6,265,32,4480,True,176,171123.0,24.86,45.74,100229.62,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:52:03.247134+00:00,4.594,6,7,210,32,4480,True,176,226900.06,23.75,45.84,100198.63,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
2025-10-20T10:52:07.842395+00:00,4.593,6,8,155,32,4480,True,176,445217.41,23.62,46.1,100200.35,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Test Sensor 2,HP-502-20sDwell,9f4083447f1c7bdde53315499bfa3fe64d7a2169
