timestamp_utc,cycle_index,step_index,commanded_heater_temp_C,step_duration_ticks,step_duration_ms,heater_heat_stable,sensor_status_raw,gas_resistance_ohm,sensor_temperature_C,sensor_humidity_RH,pressure_Pa,backend,i2c_addr,sample_name,specimen_id,storage,notes,profile_name,profile_hash
2025-10-17T21:26:18.300968+00:00,5,3,265,30,4200,True,176,210008.2,25.95,41.52,100409.19,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:26:19.080489+00:00,5,4,320,2,280,True,176,120669.34,27.0,41.01,100407.84,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:26:27.703827+00:00,5,5,320,30,4200,True,176,317716.41,26.32,40.46,100406.54,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:26:36.884814+00:00,5,6,265,32,4480,True,176,405063.28,25.25,40.23,100380.25,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:26:46.056314+00:00,5,7,210,32,4480,True,176,579841.44,25.1,40.56,100376.64,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:26:55.243914+00:00,5,8,155,32,4480,True,176,1078178.5,24.89,41.05,100375.48,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:27:04.425231+00:00,5,9,100,32,4480,True,176,3154409.0,24.6,41.71,100375.42,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:27:13.603097+00:00,5,10,155,32,4480,True,176,748264.5,24.82,41.49,100372.53,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:27:42.799503+00:00,6,1,210,32,4480,True,176,248362.84,24.48,42.86,100381.24,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:27:43.577034+00:00,6,2,265,2,280,True,176,111668.48,26.32,42.41,100397.09,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:27:52.196789+00:00,6,3,265,30,4200,True,176,209235.8,26.01,41.26,100408.13,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:27:52.980823+00:00,6,4,320,2,280,True,176,120584.08,27.1,41.05,100404.66,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:28:01.603150+00:00,6,5,320,30,4200,True,176,316537.88,26.45,40.13,100407.97,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:28:10.782484+00:00,6,6,265,32,4480,True,176,402911.66,25.3,40.33,100380.07,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:28:19.957097+00:00,6,7,210,32,4480,True,176,577878.12,25.18,40.52,100377.0,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:28:29.133045+00:00,6,8,155,32,4480,True,176,1078178.5,25.0,40.76,100372.95,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:28:38.315730+00:00,6,9,100,32,4480,True,176,3170892.25,24.7,41.4,100369.52,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:28:47.491508+00:00,6,10,155,32,4480,True,176,749085.56,24.89,41.28,100373.49,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:29:16.690979+00:00,7,1,210,32,4480,True,176,247821.88,24.54,42.78,100379.48,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:29:17.474288+00:00,7,2,265,2,280,True,176,111814.8,26.37,42.07,100398.82,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:29:26.092864+00:00,7,3,265,30,4200,True,176,210266.94,26.08,40.74,100404.79,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:29:26.877280+00:00,7,4,320,2,280,True,176,121011.58,27.17,40.49,100399.59,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:29:35.495820+00:00,7,5,320,30,4200,True,176,315076.94,26.46,40.09,100405.0,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:29:44.667920+00:00,7,6,265,32,4480,True,176,402911.66,25.37,40.02,100377.61,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
