timestamp_utc,cycle_index,step_index,commanded_heater_temp_C,step_duration_ticks,step_duration_ms,heater_heat_stable,sensor_status_raw,gas_resistance_ohm,sensor_temperature_C,sensor_humidity_RH,pressure_Pa,backend,i2c_addr,sample_name,specimen_id,storage,notes,profile_name,profile_hash
2025-10-17T20:47:08.187047+00:00,3,1,210,32,4480,True,176,210526.31,24.46,42.91,100367.12,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:47:08.975458+00:00,3,2,265,2,280,True,176,96186.36,26.32,42.41,100387.3,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:47:17.601731+00:00,3,3,265,30,4200,True,176,181110.72,25.97,41.18,100392.2,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:47:18.386664+00:00,3,4,320,2,280,True,176,106246.11,27.01,41.02,100392.26,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:47:27.012201+00:00,3,5,320,30,4200,True,176,279019.06,26.32,40.34,100391.08,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:47:36.207944+00:00,3,6,265,32,4480,True,176,339860.59,25.12,40.71,100363.21,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:47:45.392950+00:00,3,7,210,32,4480,True,176,473964.38,25.03,41.28,100360.89,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:47:54.584906+00:00,3,8,155,32,4480,True,176,835918.38,24.86,41.66,100358.26,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:48:03.768316+00:00,3,9,100,32,4480,True,176,2355376.75,24.57,41.94,100356.68,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:48:12.955124+00:00,3,10,155,32,4480,True,176,588844.19,24.73,41.75,100358.09,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:48:32.149256+00:00,4,1,210,32,4480,True,176,219037.44,24.62,42.72,100359.36,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:48:32.935071+00:00,4,2,265,2,280,True,176,99727.3,26.46,42.14,100382.9,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:48:41.552044+00:00,4,3,265,30,4200,True,176,187271.39,26.19,40.99,100391.63,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:48:42.324455+00:00,4,4,320,2,280,True,176,109871.24,27.23,40.93,100385.97,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:48:50.952062+00:00,4,5,320,30,4200,True,176,284840.06,26.53,40.17,100392.27,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:49:00.128472+00:00,4,6,265,32,4480,True,176,347472.0,25.43,40.34,100362.74,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:49:09.311689+00:00,4,7,210,32,4480,True,176,485768.5,25.29,40.65,100362.16,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:49:18.499472+00:00,4,8,155,32,4480,True,176,865047.5,25.09,41.28,100357.8,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:49:27.681580+00:00,4,9,100,32,4480,True,176,2426540.25,24.78,41.94,100352.97,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:49:36.851379+00:00,4,10,155,32,4480,True,176,599180.81,24.98,41.6,100358.57,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:49:56.049477+00:00,5,1,210,32,4480,True,176,223336.97,24.8,42.48,100357.69,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:49:56.835311+00:00,5,2,265,2,280,True,176,101748.8,26.58,41.88,100382.99,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:50:05.454726+00:00,5,3,265,30,4200,True,176,193682.62,26.29,40.68,100385.49,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:50:06.240526+00:00,5,4,320,2,280,True,176,111741.59,27.36,40.52,100389.64,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:50:14.861337+00:00,5,5,320,30,4200,True,176,290661.38,26.67,40.14,100390.28,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:50:24.048681+00:00,5,6,265,32,4480,True,176,352860.09,25.52,39.81,100359.54,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:50:33.227148+00:00,5,7,210,32,4480,True,176,497449.59,25.39,40.2,100358.57,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:50:42.396484+00:00,5,8,155,32,4480,True,176,889274.88,25.19,40.88,100357.27,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:50:51.580966+00:00,5,9,100,32,4480,True,176,2499847.5,24.89,41.24,100351.77,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:51:00.752529+00:00,5,10,155,32,4480,True,176,615384.62,25.1,41.1,100355.45,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:51:19.942482+00:00,6,1,210,32,4480,True,176,228724.59,24.93,41.88,100356.86,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:51:20.720631+00:00,6,2,265,2,280,True,176,103350.83,26.75,41.47,100372.84,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:51:29.345943+00:00,6,3,265,30,4200,True,176,195569.14,26.45,40.51,100386.98,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:51:30.123002+00:00,6,4,320,2,280,True,176,114438.98,27.49,40.2,100382.27,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:51:38.739935+00:00,6,5,320,30,4200,True,176,296467.88,26.79,39.48,100390.0,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:51:47.917817+00:00,6,6,265,32,4480,True,176,356918.78,25.66,39.51,100359.78,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:51:57.109758+00:00,6,7,210,32,4480,True,176,500733.5,25.51,39.83,100357.22,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:52:06.287729+00:00,6,8,155,32,4480,True,176,889274.88,25.29,40.51,100356.35,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:52:15.464668+00:00,6,9,100,32,4480,True,176,2532303.0,24.99,41.21,100354.1,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:52:24.641176+00:00,6,10,155,32,4480,True,176,623250.12,25.18,40.91,100357.79,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:52:43.825546+00:00,7,1,210,32,4480,True,176,228265.72,24.99,41.92,100355.82,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:52:44.600634+00:00,7,2,265,2,280,True,176,104298.23,26.8,41.25,100373.47,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:52:53.217948+00:00,7,3,265,30,4200,True,176,198873.56,26.5,40.22,100388.66,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:52:53.997871+00:00,7,4,320,2,280,True,176,115133.8,27.53,40.16,100381.1,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:53:02.621270+00:00,7,5,320,30,4200,True,176,299853.59,26.83,39.4,100389.02,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:53:11.792418+00:00,7,6,265,32,4480,True,176,360309.66,25.76,39.38,100361.43,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:53:20.980215+00:00,7,7,210,32,4480,True,176,506304.09,25.58,39.71,100358.74,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:53:30.159517+00:00,7,8,155,32,4480,True,176,914285.69,25.37,40.1,100354.46,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:53:39.341296+00:00,7,9,100,32,4480,True,176,2560800.25,25.07,40.94,100354.05,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:53:48.516719+00:00,7,10,155,32,4480,True,176,631903.75,25.22,40.54,100359.3,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:54:07.718360+00:00,8,1,210,32,4480,True,176,233416.91,25.01,41.52,100357.05,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:54:08.500801+00:00,8,2,265,2,280,True,176,105785.12,26.83,40.96,100382.61,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:54:17.108028+00:00,8,3,265,30,4200,True,176,201218.31,26.55,40.05,100388.4,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:54:17.885850+00:00,8,4,320,2,280,True,176,116231.55,27.54,39.74,100381.03,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:54:26.496791+00:00,8,5,320,30,4200,True,176,302511.09,26.92,39.17,100392.27,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:54:35.668949+00:00,8,6,265,32,4480,True,176,362606.22,25.77,39.34,100359.77,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:54:44.852667+00:00,8,7,210,32,4480,True,176,513927.22,25.55,39.52,100358.56,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:54:54.031713+00:00,8,8,155,32,4480,True,176,922938.25,25.4,40.34,100358.09,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:55:03.215028+00:00,8,9,100,32,4480,True,176,2594868.5,25.09,41.05,100353.95,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:55:12.391433+00:00,8,10,155,32,4480,True,176,638404.0,25.27,40.8,100358.48,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:55:31.573813+00:00,9,1,210,32,4480,True,176,234217.75,25.04,41.29,100357.52,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:55:32.350288+00:00,9,2,265,2,280,True,176,107180.24,26.87,41.15,100378.27,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:55:40.962453+00:00,9,3,265,30,4200,True,176,201455.83,26.59,40.12,100390.9,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:55:41.732343+00:00,9,4,320,2,280,True,176,117674.1,27.64,39.95,100376.48,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:55:50.359968+00:00,9,5,320,30,4200,True,176,304671.22,26.89,39.01,100389.6,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:55:59.534439+00:00,9,6,265,32,4480,True,176,375848.78,25.75,39.29,100361.54,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:56:08.713664+00:00,9,7,210,32,4480,True,176,518612.31,25.56,39.86,100360.16,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:56:17.897316+00:00,9,8,155,32,4480,True,176,929219.62,25.37,40.43,100358.09,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:56:27.085300+00:00,9,9,100,32,4480,True,176,2642580.75,25.04,41.1,100356.21,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:56:36.274860+00:00,9,10,155,32,4480,True,176,645039.38,25.22,40.76,100359.38,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:56:55.469756+00:00,10,1,210,32,4480,True,176,237973.5,25.02,41.61,100360.7,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:56:56.248150+00:00,10,2,265,2,280,True,176,107857.59,26.83,40.92,100383.48,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:57:04.861856+00:00,10,3,265,30,4200,True,176,204595.41,26.53,39.93,100390.55,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:57:05.640657+00:00,10,4,320,2,280,True,176,117918.01,27.58,39.84,100384.45,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:57:14.262407+00:00,10,5,320,30,4200,True,176,307415.19,26.86,39.12,100392.38,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:57:23.437238+00:00,10,6,265,32,4480,True,176,378558.22,25.76,39.35,100358.48,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:57:32.621269+00:00,10,7,210,32,4480,True,176,524993.56,25.56,39.59,100360.23,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:57:41.809008+00:00,10,8,155,32,4480,True,176,942042.31,25.35,39.89,100357.18,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:57:50.995629+00:00,10,9,100,32,4480,True,176,2689428.75,25.04,40.69,100356.38,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:58:00.175519+00:00,10,10,155,32,4480,True,176,653686.56,25.24,40.46,100361.03,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:58:19.363394+00:00,11,1,210,32,4480,True,176,238472.28,25.05,41.57,100357.27,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:58:20.149243+00:00,11,2,265,2,280,True,176,108820.41,26.85,40.85,100381.8,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:58:28.763394+00:00,11,3,265,30,4200,True,176,205705.11,26.59,39.82,100387.87,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:58:29.539047+00:00,11,4,320,2,280,True,176,119654.12,27.6,39.68,100382.24,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:58:38.160576+00:00,11,5,320,30,4200,True,176,309646.22,26.88,38.98,100388.44,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:58:47.334652+00:00,11,6,265,32,4480,True,176,383664.28,25.78,39.19,100358.98,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:58:56.507651+00:00,11,7,210,32,4480,True,176,525397.62,25.62,39.54,100358.23,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:59:05.684019+00:00,11,8,155,32,4480,True,176,958577.12,25.39,39.88,100357.38,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:59:14.866649+00:00,11,9,100,32,4480,True,176,2718884.75,25.05,40.68,100355.47,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:59:24.053386+00:00,11,10,155,32,4480,True,176,658732.69,25.24,40.64,100355.74,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:59:43.251624+00:00,12,1,210,32,4480,True,176,240997.88,25.06,41.36,100354.62,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:59:44.024092+00:00,12,2,265,2,280,True,176,109168.45,26.88,40.85,100373.38,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:59:52.644172+00:00,12,3,265,30,4200,True,176,206451.61,26.58,39.67,100385.45,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T20:59:53.424954+00:00,12,4,320,2,280,True,176,119738.07,27.63,39.6,100377.89,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:00:02.046960+00:00,12,5,320,30,4200,True,176,309927.38,26.98,38.91,100387.48,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:00:11.221400+00:00,12,6,265,32,4480,True,176,383880.03,25.8,38.97,100356.39,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:00:20.391009+00:00,12,7,210,32,4480,True,176,529062.25,25.64,39.41,100357.05,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:00:29.568512+00:00,12,8,155,32,4480,True,176,962632.19,25.41,39.92,100355.64,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:00:38.748349+00:00,12,9,100,32,4480,True,176,2748993.25,25.07,40.7,100350.24,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:00:47.929170+00:00,12,10,155,32,4480,True,176,663857.38,25.29,40.4,100351.56,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:01:07.120023+00:00,13,1,210,32,4480,True,176,242539.08,25.08,41.25,100352.33,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:01:07.901402+00:00,13,2,265,2,280,True,176,109871.24,26.88,40.92,100375.5,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:01:16.523021+00:00,13,3,265,30,4200,True,176,206326.81,26.59,39.8,100381.0,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:01:17.305500+00:00,13,4,320,2,280,True,176,120075.05,27.66,39.4,100376.81,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:01:25.939561+00:00,13,5,320,30,4200,True,176,311625.06,26.91,38.84,100383.51,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:01:35.109623+00:00,13,6,265,32,4480,True,176,385832.72,25.83,39.15,100353.38,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:01:44.289961+00:00,13,7,210,32,4480,True,176,531120.31,25.66,39.55,100352.14,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:01:53.462794+00:00,13,8,155,32,4480,True,176,966721.75,25.46,39.81,100353.29,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:02:02.628719+00:00,13,9,100,32,4480,True,176,2765698.75,25.17,40.65,100352.34,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:02:11.816676+00:00,13,10,155,32,4480,True,176,667753.5,25.33,40.45,100354.59,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:02:31.020091+00:00,14,1,210,32,4480,True,176,242711.55,25.11,41.13,100350.37,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:02:31.800921+00:00,14,2,265,2,280,True,176,110440.03,26.95,40.86,100376.02,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:02:40.411552+00:00,14,3,265,30,4200,True,176,207455.42,26.68,39.67,100383.47,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:02:41.191778+00:00,14,4,320,2,280,True,176,119990.62,27.71,39.61,100377.2,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
2025-10-17T21:02:49.812677+00:00,14,5,320,30,4200,True,176,312195.12,27.01,38.78,100385.5,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,1751f09d03e59c506e73823973274f8436f1c008
