timestamp_utc,elapsed_time_s,cycle_index,step_index,commanded_heater_temp_C,step_duration_ticks,step_duration_ms,heater_heat_stable,sensor_status_raw,gas_resistance_ohm,sensor_temperature_C,sensor_humidity_RH,pressure_Pa,backend,i2c_addr,sample_name,specimen_id,storage,notes,profile_name,profile_hash
2025-10-21T01:27:20.741954+00:00,0.0,3,1,210,32,4480,True,176,99321.05,23.87,47.96,100087.3,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:27:21.132175+00:00,0.391,3,2,265,2,280,True,176,45519.2,25.24,49.63,100098.88,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:27:25.447757+00:00,4.328,3,3,265,30,4200,True,176,104875.05,26.97,49.06,100133.83,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:27:25.841755+00:00,0.39,3,4,320,2,280,True,176,59204.44,26.65,44.66,100132.23,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:27:30.157098+00:00,4.313,3,5,320,30,4200,True,176,148621.19,27.66,45.0,100138.52,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:27:34.754182+00:00,4.594,3,6,265,32,4480,True,176,193134.67,26.96,44.14,100129.45,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:27:39.347700+00:00,4.593,3,7,210,32,4480,True,176,228877.97,25.82,44.53,100101.65,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:27:43.939539+00:00,4.594,3,8,155,32,4480,True,176,401962.72,25.71,44.96,100098.13,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:27:48.534736+00:00,4.594,3,9,100,32,4480,True,176,1076478.38,25.52,44.15,100095.17,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:27:53.119372+00:00,4.594,3,10,155,32,4480,True,176,287237.03,25.26,45.03,100094.17,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:02.710534+00:00,9.578,4,1,210,32,4480,True,176,103538.93,24.17,47.13,100085.33,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:03.105123+00:00,0.406,4,2,265,2,280,True,176,49174.03,25.47,44.19,100097.86,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:07.409015+00:00,4.297,4,3,265,30,4200,True,176,109942.02,27.19,44.39,100130.83,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:07.799188+00:00,0.391,4,4,320,2,280,True,176,63429.14,26.92,43.12,100129.84,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:12.104993+00:00,4.312,4,5,320,30,4200,True,176,158122.3,27.92,43.3,100134.34,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:16.688681+00:00,4.578,4,6,265,32,4480,True,176,199454.61,27.22,42.36,100127.92,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:21.286980+00:00,4.594,4,7,210,32,4480,True,176,234862.39,26.06,44.37,100101.48,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:25.883041+00:00,4.594,4,8,155,32,4480,True,176,416938.12,25.89,42.87,100101.7,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:30.478614+00:00,4.609,4,9,100,32,4480,True,176,1107925.38,25.7,43.45,100099.44,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:35.064991+00:00,4.578,4,10,155,32,4480,True,176,289674.69,25.47,43.85,100096.49,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:44.657511+00:00,9.594,5,1,210,32,4480,True,176,103727.71,24.38,46.78,100089.22,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:45.051388+00:00,0.391,5,2,265,2,280,True,176,50097.85,25.72,43.64,100100.18,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:49.359034+00:00,4.312,5,3,265,30,4200,True,176,113601.06,27.44,43.92,100130.1,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:49.750926+00:00,0.391,5,4,320,2,280,True,176,65173.12,27.12,42.62,100127.91,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:54.058878+00:00,4.312,5,5,320,30,4200,True,176,165321.28,28.12,43.95,100133.38,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:28:58.644070+00:00,4.578,5,6,265,32,4480,True,176,207455.42,27.27,42.19,100131.26,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:29:03.233523+00:00,4.594,5,7,210,32,4480,True,176,246213.03,25.7,42.84,100101.28,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:29:07.822029+00:00,4.594,5,8,155,32,4480,True,176,433072.53,25.02,44.02,100103.6,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
2025-10-21T01:29:12.414677+00:00,4.578,5,9,100,32,4480,True,176,1149915.75,24.51,45.35,100101.02,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,Cleaning,HP-502-5sDwell,66445e88f001593fb419479e549f4fa07d7cc84b
