timestamp_utc,cycle_index,step_index,commanded_heater_temp_C,step_duration_ticks,step_duration_ms,heater_heat_stable,sensor_status_raw,gas_resistance_ohm,sensor_temperature_C,sensor_humidity_RH,pressure_Pa,backend,i2c_addr,sample_name,specimen_id,storage,notes,profile_name,profile_hash
2025-10-18T00:24:14.855223+00:00,3,1,210,32,4480,True,176,121788.77,25.12,42.04,100549.71,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:24:15.637296+00:00,3,2,265,2,280,True,176,50156.74,27.02,41.5,100578.77,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:24:24.263842+00:00,3,3,265,30,4200,True,176,122576.01,26.53,40.37,100578.39,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:24:25.034661+00:00,3,4,320,2,280,True,176,42609.86,27.69,40.33,100578.59,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:24:33.662049+00:00,3,5,320,30,4200,True,176,69245.34,26.85,39.62,100578.91,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:24:42.846200+00:00,3,6,265,32,4480,True,176,154682.78,25.76,39.85,100547.27,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:24:52.020666+00:00,3,7,210,32,4480,True,176,217779.67,25.66,40.17,100545.71,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:25:01.196026+00:00,3,8,155,32,4480,True,176,379399.78,25.45,40.53,100547.16,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:25:10.383085+00:00,3,9,100,32,4480,True,176,1077327.75,25.15,41.25,100547.68,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:25:19.549826+00:00,3,10,155,32,4480,True,176,253339.94,25.31,40.9,100547.6,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:25:48.754648+00:00,4,1,210,32,4480,True,176,122400.19,24.86,42.46,100551.01,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:25:49.540593+00:00,4,2,265,2,280,True,176,51926.98,26.77,42.02,100584.72,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:25:58.164702+00:00,4,3,265,30,4200,True,176,132987.02,26.39,40.79,100582.94,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:25:58.950349+00:00,4,4,320,2,280,True,176,49032.75,27.49,40.63,100585.94,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:26:07.569313+00:00,4,5,320,30,4200,True,176,77977.46,26.72,39.93,100585.64,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:26:16.753403+00:00,4,6,265,32,4480,True,176,166125.89,25.58,40.24,100550.82,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:26:25.929408+00:00,4,7,210,32,4480,True,176,226749.33,25.47,40.45,100550.14,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:26:35.110194+00:00,4,8,155,32,4480,True,176,392036.75,25.27,40.88,100550.0,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:26:44.299355+00:00,4,9,100,32,4480,True,176,1128996.75,24.97,41.49,100550.04,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:26:53.484831+00:00,4,10,155,32,4480,True,176,257351.09,25.15,41.32,100552.98,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:27:22.687840+00:00,5,1,210,32,4480,True,176,121615.2,24.77,42.73,100552.39,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:27:23.463481+00:00,5,2,265,2,280,True,176,53057.0,26.7,42.16,100582.21,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:27:32.085829+00:00,5,3,265,30,4200,True,176,141710.48,26.29,41.09,100583.05,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:27:32.872103+00:00,5,4,320,2,280,True,176,53288.93,27.37,40.9,100587.38,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:27:41.489647+00:00,5,5,320,30,4200,True,176,85390.26,26.63,40.09,100586.53,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:27:50.678715+00:00,5,6,265,32,4480,True,176,176430.05,25.48,40.35,100552.49,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:27:59.856547+00:00,5,7,210,32,4480,True,176,230267.59,25.37,40.67,100550.48,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:28:09.038944+00:00,5,8,155,32,4480,True,176,400312.75,25.2,41.0,100554.24,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:28:18.214496+00:00,5,9,100,32,4480,True,176,1164629.0,24.92,41.72,100549.83,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:28:27.403255+00:00,5,10,155,32,4480,True,176,260096.52,25.06,41.43,100551.38,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:28:56.605170+00:00,6,1,210,32,4480,True,176,119906.32,24.71,42.79,100550.13,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:28:57.391291+00:00,6,2,265,2,280,True,176,53355.57,26.62,42.36,100584.47,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:29:06.005985+00:00,6,3,265,30,4200,True,176,146077.03,26.2,41.28,100582.83,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:29:06.783377+00:00,6,4,320,2,280,True,176,56424.95,27.36,41.08,100583.82,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:29:15.416728+00:00,6,5,320,30,4200,True,176,91233.07,26.53,40.34,100584.2,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:29:24.590071+00:00,6,6,265,32,4480,True,176,183446.8,25.46,40.49,100551.55,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:29:33.764226+00:00,6,7,210,32,4480,True,176,231203.44,25.33,40.69,100550.22,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:29:42.940303+00:00,6,8,155,32,4480,True,176,408700.84,25.12,41.13,100552.91,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:29:52.118004+00:00,6,9,100,32,4480,True,176,1190005.75,24.83,41.77,100548.89,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:30:01.295820+00:00,6,10,155,32,4480,True,176,261691.8,25.01,41.51,100549.86,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:30:30.487133+00:00,7,1,210,32,4480,True,176,118244.8,24.63,43.07,100554.27,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:30:31.274507+00:00,7,2,265,2,280,True,176,53725.08,26.53,42.56,100588.48,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:30:39.894231+00:00,7,3,265,30,4200,True,176,151255.55,26.14,41.37,100582.28,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:30:40.681004+00:00,7,4,320,2,280,True,176,59286.71,27.25,41.29,100589.38,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-18T00:30:49.298181+00:00,7,5,320,30,4200,True,176,98803.55,26.52,40.45,100588.25,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,sensor2,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
